x y z p
16.381361 -3.972728 -1.721750 0.777067
16.449020 -3.972728 -0.862057 0.871306
16.471594 -3.972728 0.000000 0.950000
16.449020 -3.972728 0.862057 0.871306
16.381361 -3.972728 1.721750 0.777067
16.429163 -2.996174 -1.726775 0.777067
16.497019 -2.996174 -0.864572 0.871306
16.519659 -2.996174 0.000000 0.950000
16.497019 -2.996174 0.864572 0.871306
16.429163 -2.996174 1.726775 0.777067
16.423834 -1.995525 -1.726215 0.777067
16.491669 -1.995525 -0.864292 0.871306
16.514301 -1.995525 0.000000 0.950000
16.491669 -1.995525 0.864292 0.871306
16.423834 -1.995525 1.726215 0.777067
16.437204 -0.984824 -1.727620 0.777067
16.505093 -0.984824 -0.864995 0.871306
16.527744 -0.984824 0.000000 0.950000
16.505093 -0.984824 0.864995 0.871306
16.437204 -0.984824 1.727620 0.777067
16.389404 -0.017257 -1.722596 0.777067
16.457096 -0.017257 -0.862480 0.871306
16.479681 -0.017257 0.000000 0.950000
16.457096 -0.017257 0.862480 0.871306
16.389404 -0.017257 1.722596 0.777067
16.437204 0.984824 -1.727620 0.777067
16.505093 0.984824 -0.864995 0.871306
16.527744 0.984824 0.000000 0.950000
16.505093 0.984824 0.864995 0.871306
16.437204 0.984824 1.727620 0.777067
16.423834 1.995525 -1.726215 0.777067
16.491669 1.995525 -0.864292 0.871306
16.514301 1.995525 0.000000 0.950000
16.491669 1.995525 0.864292 0.871306
16.423834 1.995525 1.726215 0.777067
16.429163 2.996174 -1.726775 0.777067
16.497019 2.996174 -0.864572 0.871306
16.519659 2.996174 0.000000 0.950000
16.497019 2.996174 0.864572 0.871306
16.429163 2.996174 1.726775 0.777067
16.381361 3.972728 -1.721750 0.777067
16.449020 3.972728 -0.862057 0.871306
16.471594 3.972728 0.000000 0.950000
16.449020 3.972728 0.862057 0.871306
16.381361 3.972728 1.721750 0.777067
16.417839 5.015597 -1.725584 0.777067
16.485647 5.015597 -0.863976 0.871306
16.508272 5.015597 0.000000 0.950000
16.485647 5.015597 0.863976 0.871306
16.417839 5.015597 1.725584 0.777067
16.411198 6.012613 -1.724886 0.777067
16.478979 6.012613 -0.863627 0.871306
16.501595 6.012613 0.000000 0.950000
16.478979 6.012613 0.863627 0.871306
16.411198 6.012613 1.724886 0.777067
16.442005 6.990433 -1.728124 0.777067
16.509914 6.990433 -0.865248 0.871306
16.532572 6.990433 0.000000 0.950000
16.509914 6.990433 0.865248 0.871306
16.442005 6.990433 1.728124 0.777067
16.407211 8.003683 -1.724468 0.777067
16.474977 8.003683 -0.863417 0.871306
16.497587 8.003683 0.000000 0.950000
16.474977 8.003683 0.863417 0.871306
16.407211 8.003683 1.724468 0.777067
16.411646 9.008419 -1.724933 0.777067
16.479429 9.008419 -0.863650 0.871306
16.502045 9.008419 0.000000 0.950000
16.479429 9.008419 0.863650 0.871306
16.411646 9.008419 1.724933 0.777067
16.395239 9.968279 -1.723209 0.777067
16.462955 9.968279 -0.862787 0.871306
16.485548 9.968279 0.000000 0.950000
16.462955 9.968279 0.862787 0.871306
16.395239 9.968279 1.723209 0.777067
16.378351 11.003944 -1.721434 0.777067
16.445997 11.003944 -0.861898 0.871306
16.468567 11.003944 0.000000 0.950000
16.445997 11.003944 0.861898 0.871306
16.378351 11.003944 1.721434 0.777067
16.639959 11.715604 -1.748930 0.777067
16.708687 11.715604 -0.875665 0.871306
16.731617 11.715604 0.000000 0.950000
16.708687 11.715604 0.875665 0.871306
16.639959 11.715604 1.748930 0.777067
17.402182 -11.967703 -1.829043 0.777067
17.474056 -11.967703 -0.915776 0.871306
17.498037 -11.967703 0.000000 0.950000
17.474056 -11.967703 0.915776 0.871306
17.402182 -11.967703 1.829043 0.777067
17.382683 -11.011017 -1.826994 0.777067
17.454477 -11.011017 -0.914750 0.871306
17.478432 -11.011017 0.000000 0.950000
17.454477 -11.011017 0.914750 0.871306
17.382683 -11.011017 1.826994 0.777067
17.425421 -10.038664 -1.831486 0.777067
17.497391 -10.038664 -0.916999 0.871306
17.521404 -10.038664 0.000000 0.950000
17.497391 -10.038664 0.916999 0.871306
17.425421 -10.038664 1.831486 0.777067
17.386034 -8.976712 -1.827346 0.777067
17.457842 -8.976712 -0.914927 0.871306
17.481800 -8.976712 0.000000 0.950000
17.457842 -8.976712 0.914927 0.871306
17.386034 -8.976712 1.827346 0.777067
17.420467 -8.019646 -1.830965 0.777067
17.492418 -8.019646 -0.916739 0.871306
17.516424 -8.019646 0.000000 0.950000
17.492418 -8.019646 0.916739 0.871306
17.420467 -8.019646 1.830965 0.777067
17.430851 -7.013794 -1.832056 0.777067
17.502844 -7.013794 -0.917285 0.871306
17.526865 -7.013794 0.000000 0.950000
17.502844 -7.013794 0.917285 0.871306
17.430851 -7.013794 1.832056 0.777067
17.396429 -5.995759 -1.828438 0.777067
17.468279 -5.995759 -0.915474 0.871306
17.492252 -5.995759 0.000000 0.950000
17.468279 -5.995759 0.915474 0.871306
17.396429 -5.995759 1.828438 0.777067
17.385218 -4.999385 -1.827260 0.777067
17.457022 -4.999385 -0.914884 0.871306
17.480980 -4.999385 0.000000 0.950000
17.457022 -4.999385 0.914884 0.871306
17.385218 -4.999385 1.827260 0.777067
17.400833 -4.007275 -1.828901 0.777067
17.472702 -4.007275 -0.915706 0.871306
17.496681 -4.007275 0.000000 0.950000
17.472702 -4.007275 0.915706 0.871306
17.400833 -4.007275 1.828901 0.777067
17.366032 -3.000467 -1.825244 0.777067
17.437757 -3.000467 -0.913874 0.871306
17.461689 -3.000467 0.000000 0.950000
17.437757 -3.000467 0.913874 0.871306
17.366032 -3.000467 1.825244 0.777067
17.430824 -1.996931 -1.832054 0.777067
17.502817 -1.996931 -0.917284 0.871306
17.526838 -1.996931 0.000000 0.950000
17.502817 -1.996931 0.917284 0.871306
17.430824 -1.996931 1.832054 0.777067
17.438038 -1.004869 -1.832812 0.777067
17.510061 -1.004869 -0.917663 0.871306
17.534092 -1.004869 0.000000 0.950000
17.510061 -1.004869 0.917663 0.871306
17.438038 -1.004869 1.832812 0.777067
17.389696 -0.018311 -1.827731 0.777067
17.461519 -0.018311 -0.915119 0.871306
17.485483 -0.018311 0.000000 0.950000
17.461519 -0.018311 0.915119 0.871306
17.389696 -0.018311 1.827731 0.777067
17.438038 1.004869 -1.832812 0.777067
17.510061 1.004869 -0.917663 0.871306
17.534092 1.004869 0.000000 0.950000
17.510061 1.004869 0.917663 0.871306
17.438038 1.004869 1.832812 0.777067
17.430824 1.996931 -1.832054 0.777067
17.502817 1.996931 -0.917284 0.871306
17.526838 1.996931 0.000000 0.950000
17.502817 1.996931 0.917284 0.871306
17.430824 1.996931 1.832054 0.777067
17.366032 3.000467 -1.825244 0.777067
17.437757 3.000467 -0.913874 0.871306
17.461689 3.000467 0.000000 0.950000
17.437757 3.000467 0.913874 0.871306
17.366032 3.000467 1.825244 0.777067
17.400833 4.007275 -1.828901 0.777067
17.472702 4.007275 -0.915706 0.871306
17.496681 4.007275 0.000000 0.950000
17.472702 4.007275 0.915706 0.871306
17.400833 4.007275 1.828901 0.777067
17.385218 4.999385 -1.827260 0.777067
17.457022 4.999385 -0.914884 0.871306
17.480980 4.999385 0.000000 0.950000
17.457022 4.999385 0.914884 0.871306
17.385218 4.999385 1.827260 0.777067
17.396429 5.995759 -1.828438 0.777067
17.468279 5.995759 -0.915474 0.871306
17.492252 5.995759 0.000000 0.950000
17.468279 5.995759 0.915474 0.871306
17.396429 5.995759 1.828438 0.777067
17.430851 7.013794 -1.832056 0.777067
17.502844 7.013794 -0.917285 0.871306
17.526865 7.013794 0.000000 0.950000
17.502844 7.013794 0.917285 0.871306
17.430851 7.013794 1.832056 0.777067
17.420467 8.019646 -1.830965 0.777067
17.492418 8.019646 -0.916739 0.871306
17.516424 8.019646 0.000000 0.950000
17.492418 8.019646 0.916739 0.871306
17.420467 8.019646 1.830965 0.777067
17.386034 8.976712 -1.827346 0.777067
17.457842 8.976712 -0.914927 0.871306
17.481800 8.976712 0.000000 0.950000
17.457842 8.976712 0.914927 0.871306
17.386034 8.976712 1.827346 0.777067
17.425421 10.038664 -1.831486 0.777067
17.497391 10.038664 -0.916999 0.871306
17.521404 10.038664 0.000000 0.950000
17.497391 10.038664 0.916999 0.871306
17.425421 10.038664 1.831486 0.777067
17.382683 11.011017 -1.826994 0.777067
17.454477 11.011017 -0.914750 0.871306
17.478432 11.011017 0.000000 0.950000
17.454477 11.011017 0.914750 0.871306
17.382683 11.011017 1.826994 0.777067
17.402182 11.967703 -1.829043 0.777067
17.474056 11.967703 -0.915776 0.871306
17.498037 11.967703 0.000000 0.950000
17.474056 11.967703 0.915776 0.871306
17.402182 11.967703 1.829043 0.777067
18.404804 -12.958168 -1.934423 0.777067
18.480820 -12.958168 -0.968539 0.871306
18.506182 -12.958168 0.000000 0.950000
18.480820 -12.958168 0.968539 0.871306
18.404804 -12.958168 1.934423 0.777067
18.395792 -12.002993 -1.933475 0.777067
18.471769 -12.002993 -0.968064 0.871306
18.497120 -12.002993 0.000000 0.950000
18.471769 -12.002993 0.968064 0.871306
18.395792 -12.002993 1.933475 0.777067
18.391088 -10.984344 -1.932981 0.777067
18.467049 -10.984344 -0.967817 0.871306
18.492392 -10.984344 0.000000 0.950000
18.467049 -10.984344 0.967817 0.871306
18.391088 -10.984344 1.932981 0.777067
18.420757 -9.989877 -1.936100 0.777067
18.496840 -9.989877 -0.969378 0.871306
18.522224 -9.989877 0.000000 0.950000
18.496840 -9.989877 0.969378 0.871306
18.420757 -9.989877 1.936100 0.777067
18.414846 -8.983036 -1.935478 0.777067
18.490902 -8.983036 -0.969067 0.871306
18.516279 -8.983036 0.000000 0.950000
18.490902 -8.983036 0.969067 0.871306
18.414846 -8.983036 1.935478 0.777067
18.439428 -8.000364 -1.938062 0.777067
18.515587 -8.000364 -0.970361 0.871306
18.540997 -8.000364 0.000000 0.950000
18.515587 -8.000364 0.970361 0.871306
18.439428 -8.000364 1.938062 0.777067
18.426447 -7.001126 -1.936698 0.777067
18.502552 -7.001126 -0.969678 0.871306
18.527945 -7.001126 0.000000 0.950000
18.502552 -7.001126 0.969678 0.871306
18.426447 -7.001126 1.936698 0.777067
18.371206 -5.991355 -1.930892 0.777067
18.447083 -5.991355 -0.966771 0.871306
18.472399 -5.991355 0.000000 0.950000
18.447083 -5.991355 0.966771 0.871306
18.371206 -5.991355 1.930892 0.777067
18.418425 -5.017859 -1.935854 0.777067
18.494497 -5.017859 -0.969256 0.871306
18.519878 -5.017859 0.000000 0.950000
18.494497 -5.017859 0.969256 0.871306
18.418425 -5.017859 1.935854 0.777067
18.423140 -4.018703 -1.936350 0.777067
18.499229 -4.018703 -0.969504 0.871306
18.524618 -4.018703 0.000000 0.950000
18.499229 -4.018703 0.969504 0.871306
18.423140 -4.018703 1.936350 0.777067
18.379742 -3.003197 -1.931789 0.777067
18.455654 -3.003197 -0.967220 0.871306
18.480982 -3.003197 0.000000 0.950000
18.455654 -3.003197 0.967220 0.871306
18.379742 -3.003197 1.931789 0.777067
18.438204 -1.987875 -1.937933 0.777067
18.514359 -1.987875 -0.970296 0.871306
18.539766 -1.987875 0.000000 0.950000
18.514359 -1.987875 0.970296 0.871306
18.438204 -1.987875 1.937933 0.777067
18.362215 -1.016100 -1.929946 0.777067
18.438055 -1.016100 -0.966297 0.871306
18.463358 -1.016100 0.000000 0.950000
18.438055 -1.016100 0.966297 0.871306
18.362215 -1.016100 1.929946 0.777067
18.389988 -0.019364 -1.932866 0.777067
18.465942 -0.019364 -0.967759 0.871306
18.491285 -0.019364 0.000000 0.950000
18.465942 -0.019364 0.967759 0.871306
18.389988 -0.019364 1.932866 0.777067
18.362215 1.016100 -1.929946 0.777067
18.438055 1.016100 -0.966297 0.871306
18.463358 1.016100 0.000000 0.950000
18.438055 1.016100 0.966297 0.871306
18.362215 1.016100 1.929946 0.777067
18.438204 1.987875 -1.937933 0.777067
18.514359 1.987875 -0.970296 0.871306
18.539766 1.987875 0.000000 0.950000
18.514359 1.987875 0.970296 0.871306
18.438204 1.987875 1.937933 0.777067
18.379742 3.003197 -1.931789 0.777067
18.455654 3.003197 -0.967220 0.871306
18.480982 3.003197 0.000000 0.950000
18.455654 3.003197 0.967220 0.871306
18.379742 3.003197 1.931789 0.777067
18.423140 4.018703 -1.936350 0.777067
18.499229 4.018703 -0.969504 0.871306
18.524618 4.018703 0.000000 0.950000
18.499229 4.018703 0.969504 0.871306
18.423140 4.018703 1.936350 0.777067
18.418425 5.017859 -1.935854 0.777067
18.494497 5.017859 -0.969256 0.871306
18.519878 5.017859 0.000000 0.950000
18.494497 5.017859 0.969256 0.871306
18.418425 5.017859 1.935854 0.777067
18.371206 5.991355 -1.930892 0.777067
18.447083 5.991355 -0.966771 0.871306
18.472399 5.991355 0.000000 0.950000
18.447083 5.991355 0.966771 0.871306
18.371206 5.991355 1.930892 0.777067
18.426447 7.001126 -1.936698 0.777067
18.502552 7.001126 -0.969678 0.871306
18.527945 7.001126 0.000000 0.950000
18.502552 7.001126 0.969678 0.871306
18.426447 7.001126 1.936698 0.777067
18.439428 8.000364 -1.938062 0.777067
18.515587 8.000364 -0.970361 0.871306
18.540997 8.000364 0.000000 0.950000
18.515587 8.000364 0.970361 0.871306
18.439428 8.000364 1.938062 0.777067
18.414846 8.983036 -1.935478 0.777067
18.490902 8.983036 -0.969067 0.871306
18.516279 8.983036 0.000000 0.950000
18.490902 8.983036 0.969067 0.871306
18.414846 8.983036 1.935478 0.777067
18.420757 9.989877 -1.936100 0.777067
18.496840 9.989877 -0.969378 0.871306
18.522224 9.989877 0.000000 0.950000
18.496840 9.989877 0.969378 0.871306
18.420757 9.989877 1.936100 0.777067
18.391088 10.984344 -1.932981 0.777067
18.467049 10.984344 -0.967817 0.871306
18.492392 10.984344 0.000000 0.950000
18.467049 10.984344 0.967817 0.871306
18.391088 10.984344 1.932981 0.777067
18.395792 12.002993 -1.933475 0.777067
18.471769 12.002993 -0.968064 0.871306
18.497120 12.002993 0.000000 0.950000
18.471769 12.002993 0.968064 0.871306
18.395792 12.002993 1.933475 0.777067
18.404804 12.958168 -1.934423 0.777067
18.480820 12.958168 -0.968539 0.871306
18.506182 12.958168 0.000000 0.950000
18.480820 12.958168 0.968539 0.871306
18.404804 12.958168 1.934423 0.777067
19.539345 -13.756959 -2.053668 0.777067
19.620047 -13.756959 -1.028243 0.871306
19.646973 -13.756959 0.000000 0.950000
19.620047 -13.756959 1.028243 0.871306
19.539345 -13.756959 2.053668 0.777067
19.385313 -13.024199 -2.037478 0.777067
19.465378 -13.024199 -1.020137 0.871306
19.492092 -13.024199 0.000000 0.950000
19.465378 -13.024199 1.020137 0.871306
19.385313 -13.024199 2.037478 0.777067
19.396763 -12.003391 -2.038682 0.777067
19.476875 -12.003391 -1.020740 0.871306
19.503605 -12.003391 0.000000 0.950000
19.476875 -12.003391 1.020740 0.871306
19.396763 -12.003391 2.038682 0.777067
19.379139 -10.966292 -2.036829 0.777067
19.459179 -10.966292 -1.019812 0.871306
19.485884 -10.966292 0.000000 0.950000
19.459179 -10.966292 1.019812 0.871306
19.379139 -10.966292 2.036829 0.777067
19.371054 -10.001613 -2.035980 0.777067
19.451061 -10.001613 -1.019387 0.871306
19.477755 -10.001613 0.000000 0.950000
19.451061 -10.001613 1.019387 0.871306
19.371054 -10.001613 2.035980 0.777067
19.425978 -9.004828 -2.041753 0.777067
19.506212 -9.004828 -1.022277 0.871306
19.532982 -9.004828 0.000000 0.950000
19.506212 -9.004828 1.022277 0.871306
19.425978 -9.004828 2.041753 0.777067
19.355576 -8.005845 -2.034353 0.777067
19.435518 -8.005845 -1.018572 0.871306
19.462191 -8.005845 0.000000 0.950000
19.435518 -8.005845 1.018572 0.871306
19.355576 -8.005845 2.034353 0.777067
19.409603 -7.003300 -2.040031 0.777067
19.489769 -7.003300 -1.021415 0.871306
19.516516 -7.003300 0.000000 0.950000
19.489769 -7.003300 1.021415 0.871306
19.409603 -7.003300 2.040031 0.777067
19.409369 -6.026371 -2.040007 0.777067
19.489534 -6.026371 -1.021403 0.871306
19.516281 -6.026371 0.000000 0.950000
19.489534 -6.026371 1.021403 0.871306
19.409369 -6.026371 2.040007 0.777067
19.380804 -4.989056 -2.037004 0.777067
19.460852 -4.989056 -1.019900 0.871306
19.487558 -4.989056 0.000000 0.950000
19.460852 -4.989056 1.019900 0.871306
19.380804 -4.989056 2.037004 0.777067
19.371815 -3.994823 -2.036060 0.777067
19.451824 -3.994823 -1.019427 0.871306
19.478519 -3.994823 0.000000 0.950000
19.451824 -3.994823 1.019427 0.871306
19.371815 -3.994823 2.036060 0.777067
19.394846 -2.987660 -2.038481 0.777067
19.474951 -2.987660 -1.020639 0.871306
19.501678 -2.987660 0.000000 0.950000
19.474951 -2.987660 1.020639 0.871306
19.394846 -2.987660 2.038481 0.777067
19.365509 -1.998516 -2.035397 0.777067
19.445494 -1.998516 -1.019095 0.871306
19.472179 -1.998516 0.000000 0.950000
19.445494 -1.998516 1.019095 0.871306
19.365509 -1.998516 2.035397 0.777067
19.365631 -0.983017 -2.035410 0.777067
19.445616 -0.983017 -1.019102 0.871306
19.472301 -0.983017 0.000000 0.950000
19.445616 -0.983017 1.019102 0.871306
19.365631 -0.983017 2.035410 0.777067
19.390282 -0.020417 -2.038001 0.777067
19.470367 -0.020417 -1.020399 0.871306
19.497087 -0.020417 0.000000 0.950000
19.470367 -0.020417 1.020399 0.871306
19.390282 -0.020417 2.038001 0.777067
19.365631 0.983017 -2.035410 0.777067
19.445616 0.983017 -1.019102 0.871306
19.472301 0.983017 0.000000 0.950000
19.445616 0.983017 1.019102 0.871306
19.365631 0.983017 2.035410 0.777067
19.365509 1.998516 -2.035397 0.777067
19.445494 1.998516 -1.019095 0.871306
19.472179 1.998516 0.000000 0.950000
19.445494 1.998516 1.019095 0.871306
19.365509 1.998516 2.035397 0.777067
19.394846 2.987660 -2.038481 0.777067
19.474951 2.987660 -1.020639 0.871306
19.501678 2.987660 0.000000 0.950000
19.474951 2.987660 1.020639 0.871306
19.394846 2.987660 2.038481 0.777067
19.371815 3.994823 -2.036060 0.777067
19.451824 3.994823 -1.019427 0.871306
19.478519 3.994823 0.000000 0.950000
19.451824 3.994823 1.019427 0.871306
19.371815 3.994823 2.036060 0.777067
19.380804 4.989056 -2.037004 0.777067
19.460852 4.989056 -1.019900 0.871306
19.487558 4.989056 0.000000 0.950000
19.460852 4.989056 1.019900 0.871306
19.380804 4.989056 2.037004 0.777067
19.409369 6.026371 -2.040007 0.777067
19.489534 6.026371 -1.021403 0.871306
19.516281 6.026371 0.000000 0.950000
19.489534 6.026371 1.021403 0.871306
19.409369 6.026371 2.040007 0.777067
19.409603 7.003300 -2.040031 0.777067
19.489769 7.003300 -1.021415 0.871306
19.516516 7.003300 0.000000 0.950000
19.489769 7.003300 1.021415 0.871306
19.409603 7.003300 2.040031 0.777067
19.355576 8.005845 -2.034353 0.777067
19.435518 8.005845 -1.018572 0.871306
19.462191 8.005845 0.000000 0.950000
19.435518 8.005845 1.018572 0.871306
19.355576 8.005845 2.034353 0.777067
19.425978 9.004828 -2.041753 0.777067
19.506212 9.004828 -1.022277 0.871306
19.532982 9.004828 0.000000 0.950000
19.506212 9.004828 1.022277 0.871306
19.425978 9.004828 2.041753 0.777067
19.371054 10.001613 -2.035980 0.777067
19.451061 10.001613 -1.019387 0.871306
19.477755 10.001613 0.000000 0.950000
19.451061 10.001613 1.019387 0.871306
19.371054 10.001613 2.035980 0.777067
19.379139 10.966292 -2.036829 0.777067
19.459179 10.966292 -1.019812 0.871306
19.485884 10.966292 0.000000 0.950000
19.459179 10.966292 1.019812 0.871306
19.379139 10.966292 2.036829 0.777067
19.396763 12.003391 -2.038682 0.777067
19.476875 12.003391 -1.020740 0.871306
19.503605 12.003391 0.000000 0.950000
19.476875 12.003391 1.020740 0.871306
19.396763 12.003391 2.038682 0.777067
19.385313 13.024199 -2.037478 0.777067
19.465378 13.024199 -1.020137 0.871306
19.492092 13.024199 0.000000 0.950000
19.465378 13.024199 1.020137 0.871306
19.385313 13.024199 2.037478 0.777067
19.539345 13.756959 -2.053668 0.777067
19.620047 13.756959 -1.028243 0.871306
19.646973 13.756959 0.000000 0.950000
19.620047 13.756959 1.028243 0.871306
19.539345 13.756959 2.053668 0.777067
20.387226 -14.020557 -2.142784 0.777067
20.471430 -14.020557 -1.072862 0.871306
20.499525 -14.020557 0.000000 0.950000
20.471430 -14.020557 1.072862 0.871306
20.387226 -14.020557 2.142784 0.777067
20.406515 -13.006637 -2.144811 0.777067
20.490799 -13.006637 -1.073877 0.871306
20.518919 -13.006637 0.000000 0.950000
20.490799 -13.006637 1.073877 0.871306
20.406515 -13.006637 2.144811 0.777067
20.372471 -12.023101 -2.141233 0.777067
20.456614 -12.023101 -1.072086 0.871306
20.484688 -12.023101 0.000000 0.950000
20.456614 -12.023101 1.072086 0.871306
20.372471 -12.023101 2.141233 0.777067
20.411539 -11.004857 -2.145339 0.777067
20.495844 -11.004857 -1.074142 0.871306
20.523972 -11.004857 0.000000 0.950000
20.495844 -11.004857 1.074142 0.871306
20.411539 -11.004857 2.145339 0.777067
20.396471 -10.016116 -2.143755 0.777067
20.480713 -10.016116 -1.073349 0.871306
20.508820 -10.016116 0.000000 0.950000
20.480713 -10.016116 1.073349 0.871306
20.396471 -10.016116 2.143755 0.777067
20.352474 -9.008894 -2.139131 0.777067
20.436535 -9.008894 -1.071033 0.871306
20.464581 -9.008894 0.000000 0.950000
20.436535 -9.008894 1.071033 0.871306
20.352474 -9.008894 2.139131 0.777067
